tradeday,account,ticker,quantity
2017-11-14,XLIN01,INTU,2.0
2017-11-14,XLIN01,JD,10.0
2017-11-14,XLIN01,KO,14.0
2017-11-14,XLIN01,KR,45.0
2017-11-14,XLIN01,LQD,8.0
2017-11-14,XLIN01,SQ,10.0
2017-11-14,XLIN01,TWTR,29.0
2017-11-14,XLIN01,YUMC,15.0
2017-11-15,XLIN01,CMG,3.0
2017-11-15,XLIN01,EBAY,10.0
2017-11-15,XLIN01,INTU,2.0
2017-11-15,XLIN01,JD,10.0
2017-11-15,XLIN01,KO,14.0
2017-11-15,XLIN01,KR,45.0
2017-11-15,XLIN01,LQD,8.0
2017-11-15,XLIN01,SQ,10.0
2017-11-15,XLIN01,TWTR,29.0
2017-11-15,XLIN01,YUMC,15.0
2017-11-16,XLIN01,CMG,3.0
2017-11-16,XLIN01,EBAY,10.0
2017-11-16,XLIN01,INTU,2.0
2017-11-16,XLIN01,JD,10.0
2017-11-16,XLIN01,KO,14.0
2017-11-16,XLIN01,KR,45.0
2017-11-16,XLIN01,LQD,8.0
2017-11-16,XLIN01,SQ,10.0
2017-11-16,XLIN01,TWTR,29.0
2017-11-16,XLIN01,YUMC,15.0
2017-11-17,XLIN01,CMG,3.0
2017-11-17,XLIN01,EBAY,10.0
2017-11-17,XLIN01,INTU,2.0
2017-11-17,XLIN01,JD,10.0
2017-11-17,XLIN01,KO,14.0
2017-11-17,XLIN01,KR,45.0
2017-11-17,XLIN01,LQD,8.0
2017-11-17,XLIN01,SQ,10.0
2017-11-17,XLIN01,TWTR,29.0
2017-11-17,XLIN01,YUMC,15.0
2017-11-20,XLIN01,CMG,3.0
2017-11-20,XLIN01,EBAY,10.0
2017-11-20,XLIN01,INTU,2.0
2017-11-20,XLIN01,JD,10.0
2017-11-20,XLIN01,KO,14.0
2017-11-20,XLIN01,KR,45.0
2017-11-20,XLIN01,LQD,8.0
2017-11-20,XLIN01,SQ,10.0
2017-11-20,XLIN01,TWTR,29.0
2017-11-20,XLIN01,YUMC,15.0
2017-11-21,XLIN01,CMG,3.0
2017-11-21,XLIN01,EBAY,10.0
2017-11-21,XLIN01,INTU,2.0
2017-11-21,XLIN01,JD,10.0
2017-11-21,XLIN01,KO,14.0
2017-11-21,XLIN01,KR,45.0
2017-11-21,XLIN01,LQD,8.0
2017-11-21,XLIN01,SQ,10.0
2017-11-21,XLIN01,TWTR,29.0
2017-11-21,XLIN01,YUMC,15.0
2017-11-22,XLIN01,CMG,3.0
2017-11-22,XLIN01,EBAY,10.0
2017-11-22,XLIN01,INTU,2.0
2017-11-22,XLIN01,JD,10.0
2017-11-22,XLIN01,KO,14.0
2017-11-22,XLIN01,KR,45.0
2017-11-22,XLIN01,LQD,8.0
2017-11-22,XLIN01,SQ,10.0
2017-11-22,XLIN01,TWTR,29.0
2017-11-22,XLIN01,YUMC,15.0
2017-11-23,XLIN01,CMG,3.0
2017-11-23,XLIN01,EBAY,10.0
2017-11-23,XLIN01,INTU,2.0
2017-11-23,XLIN01,JD,10.0
2017-11-23,XLIN01,KO,14.0
2017-11-23,XLIN01,KR,45.0
2017-11-23,XLIN01,LQD,8.0
2017-11-23,XLIN01,SQ,10.0
2017-11-23,XLIN01,TWTR,29.0
2017-11-23,XLIN01,YUMC,15.0
2017-11-24,XLIN01,CMG,3.0
2017-11-24,XLIN01,EBAY,10.0
2017-11-24,XLIN01,INTU,2.0
2017-11-24,XLIN01,JD,10.0
2017-11-24,XLIN01,KO,14.0
2017-11-24,XLIN01,KR,45.0
2017-11-24,XLIN01,LQD,8.0
2017-11-24,XLIN01,SQ,10.0
2017-11-24,XLIN01,TWTR,29.0
2017-11-24,XLIN01,YUMC,15.0
2017-11-27,XLIN01,CMG,3.0
2017-11-27,XLIN01,EBAY,10.0
2017-11-27,XLIN01,INTU,2.0
2017-11-27,XLIN01,JD,10.0
2017-11-27,XLIN01,KO,14.0
2017-11-27,XLIN01,KR,45.0
2017-11-27,XLIN01,LQD,8.0
2017-11-27,XLIN01,SQ,10.0
2017-11-27,XLIN01,TWTR,29.0
2017-11-27,XLIN01,YUMC,15.0
2017-11-28,XLIN01,CMG,3.0
2017-11-28,XLIN01,EBAY,10.0
2017-11-28,XLIN01,INTU,2.0
2017-11-28,XLIN01,JD,10.0
2017-11-28,XLIN01,KO,14.0
2017-11-28,XLIN01,KR,45.0
2017-11-28,XLIN01,LQD,8.0
2017-11-28,XLIN01,SQ,10.0
2017-11-28,XLIN01,TWTR,29.0
2017-11-28,XLIN01,YUMC,15.0
2017-11-29,XLIN01,CMG,3.0
2017-11-29,XLIN01,EBAY,10.0
2017-11-29,XLIN01,INTU,2.0
2017-11-29,XLIN01,JD,10.0
2017-11-29,XLIN01,KO,14.0
2017-11-29,XLIN01,KR,45.0
2017-11-29,XLIN01,LQD,8.0
2017-11-29,XLIN01,SQ,10.0
2017-11-29,XLIN01,TWTR,29.0
2017-11-29,XLIN01,YUMC,15.0
2017-11-30,XLIN01,CMG,3.0
2017-11-30,XLIN01,EBAY,10.0
2017-11-30,XLIN01,INTU,2.0
2017-11-30,XLIN01,JD,10.0
2017-11-30,XLIN01,KO,14.0
2017-11-30,XLIN01,KR,45.0
2017-11-30,XLIN01,LQD,8.0
2017-11-30,XLIN01,SQ,10.0
2017-11-30,XLIN01,TWTR,29.0
2017-11-30,XLIN01,YUMC,15.0
2017-12-01,XLIN01,CMG,3.0
2017-12-01,XLIN01,EBAY,10.0
2017-12-01,XLIN01,INTU,2.0
2017-12-01,XLIN01,JD,10.0
2017-12-01,XLIN01,KO,14.0
2017-12-01,XLIN01,KR,45.0
2017-12-01,XLIN01,LQD,8.0
2017-12-01,XLIN01,SQ,10.0
2017-12-01,XLIN01,TWTR,29.0
2017-12-01,XLIN01,YUMC,15.0
2017-12-04,XLIN01,CMG,3.0
2017-12-04,XLIN01,EBAY,10.0
2017-12-04,XLIN01,INTU,2.0
2017-12-04,XLIN01,JD,10.0
2017-12-04,XLIN01,KO,14.0
2017-12-04,XLIN01,KR,45.0
2017-12-04,XLIN01,LQD,8.0
2017-12-04,XLIN01,SQ,10.0
2017-12-04,XLIN01,TWTR,29.0
2017-12-04,XLIN01,YUMC,15.0
2017-12-05,XLIN01,CMG,3.0
2017-12-05,XLIN01,EBAY,10.0
2017-12-05,XLIN01,INTU,2.0
2017-12-05,XLIN01,JD,10.0
2017-12-05,XLIN01,KO,14.0
2017-12-05,XLIN01,KR,45.0
2017-12-05,XLIN01,LQD,8.0
2017-12-05,XLIN01,SQ,10.0
2017-12-05,XLIN01,TWTR,29.0
2017-12-05,XLIN01,YUMC,15.0
2017-12-06,XLIN01,CMG,3.0
2017-12-06,XLIN01,EBAY,10.0
2017-12-06,XLIN01,INTU,2.0
2017-12-06,XLIN01,JD,10.0
2017-12-06,XLIN01,KO,14.0
2017-12-06,XLIN01,KR,45.0
2017-12-06,XLIN01,LQD,8.0
2017-12-06,XLIN01,SQ,10.0
2017-12-06,XLIN01,TWTR,29.0
2017-12-06,XLIN01,YUMC,15.0
2017-12-07,XLIN01,CMG,3.0
2017-12-07,XLIN01,EBAY,10.0
2017-12-07,XLIN01,INTU,2.0
2017-12-07,XLIN01,JD,10.0
2017-12-07,XLIN01,KO,14.0
2017-12-07,XLIN01,KR,45.0
2017-12-07,XLIN01,LQD,8.0
2017-12-07,XLIN01,SQ,10.0
2017-12-07,XLIN01,TWTR,29.0
2017-12-07,XLIN01,YUMC,15.0
2017-12-08,XLIN01,CMG,3.0
2017-12-08,XLIN01,EBAY,10.0
2017-12-08,XLIN01,INTU,2.0
2017-12-08,XLIN01,JD,10.0
2017-12-08,XLIN01,KO,14.0
2017-12-08,XLIN01,KR,45.0
2017-12-08,XLIN01,LQD,8.0
2017-12-08,XLIN01,SQ,10.0
2017-12-08,XLIN01,TWTR,29.0
2017-12-08,XLIN01,YUMC,15.0
2017-12-11,XLIN01,CMG,3.0
2017-12-11,XLIN01,EBAY,10.0
2017-12-11,XLIN01,INTU,2.0
2017-12-11,XLIN01,JD,10.0
2017-12-11,XLIN01,KO,14.0
2017-12-11,XLIN01,KR,45.0
2017-12-11,XLIN01,LQD,8.0
2017-12-11,XLIN01,SQ,10.0
2017-12-11,XLIN01,TWTR,29.0
2017-12-11,XLIN01,YUMC,15.0
2017-12-12,XLIN01,CMG,3.0
2017-12-12,XLIN01,EBAY,10.0
2017-12-12,XLIN01,INTU,2.0
2017-12-12,XLIN01,JD,10.0
2017-12-12,XLIN01,KO,14.0
2017-12-12,XLIN01,KR,45.0
2017-12-12,XLIN01,LQD,8.0
2017-12-12,XLIN01,SQ,10.0
2017-12-12,XLIN01,TWTR,29.0
2017-12-12,XLIN01,YUMC,15.0
2017-12-13,XLIN01,CMG,3.0
2017-12-13,XLIN01,EBAY,10.0
2017-12-13,XLIN01,INTU,2.0
2017-12-13,XLIN01,JD,10.0
2017-12-13,XLIN01,KO,14.0
2017-12-13,XLIN01,KR,45.0
2017-12-13,XLIN01,LQD,8.0
2017-12-13,XLIN01,SQ,10.0
2017-12-13,XLIN01,TWTR,29.0
2017-12-13,XLIN01,YUMC,15.0
2017-12-14,XLIN01,CMG,3.0
2017-12-14,XLIN01,EBAY,10.0
2017-12-14,XLIN01,INTU,2.0
2017-12-14,XLIN01,JD,10.0
2017-12-14,XLIN01,KO,14.0
2017-12-14,XLIN01,KR,45.0
2017-12-14,XLIN01,LQD,8.0
2017-12-14,XLIN01,SQ,10.0
2017-12-14,XLIN01,TWTR,29.0
2017-12-14,XLIN01,YUMC,15.0
2017-12-15,XLIN01,CMG,3.0
2017-12-15,XLIN01,EBAY,10.0
2017-12-15,XLIN01,INTU,2.0
2017-12-15,XLIN01,JD,10.0
2017-12-15,XLIN01,KO,14.0
2017-12-15,XLIN01,KR,45.0
2017-12-15,XLIN01,LQD,8.0
2017-12-15,XLIN01,SQ,10.0
2017-12-15,XLIN01,TWTR,29.0
2017-12-15,XLIN01,YUMC,15.0
2017-12-18,XLIN01,CMG,3.0
2017-12-18,XLIN01,EBAY,10.0
2017-12-18,XLIN01,INTU,2.0
2017-12-18,XLIN01,JD,10.0
2017-12-18,XLIN01,KO,14.0
2017-12-18,XLIN01,KR,45.0
2017-12-18,XLIN01,LQD,8.0
2017-12-18,XLIN01,SQ,10.0
2017-12-18,XLIN01,TWTR,29.0
2017-12-18,XLIN01,YUMC,15.0
2017-12-19,XLIN01,CMG,3.0
2017-12-19,XLIN01,EBAY,10.0
2017-12-19,XLIN01,INTU,2.0
2017-12-19,XLIN01,JD,10.0
2017-12-19,XLIN01,KO,14.0
2017-12-19,XLIN01,KR,45.0
2017-12-19,XLIN01,LQD,8.0
2017-12-19,XLIN01,SQ,10.0
2017-12-19,XLIN01,TWTR,29.0
2017-12-19,XLIN01,YUMC,15.0
2017-12-20,XLIN01,CMG,3.0
2017-12-20,XLIN01,EBAY,10.0
2017-12-20,XLIN01,INTU,2.0
2017-12-20,XLIN01,JD,10.0
2017-12-20,XLIN01,KO,14.0
2017-12-20,XLIN01,KR,45.0
2017-12-20,XLIN01,LQD,8.0
2017-12-20,XLIN01,SQ,10.0
2017-12-20,XLIN01,TWTR,29.0
2017-12-20,XLIN01,YUMC,15.0
2017-12-21,XLIN01,CMG,3.0
2017-12-21,XLIN01,EBAY,10.0
2017-12-21,XLIN01,INTU,2.0
2017-12-21,XLIN01,JD,10.0
2017-12-21,XLIN01,KO,14.0
2017-12-21,XLIN01,KR,45.0
2017-12-21,XLIN01,LQD,8.0
2017-12-21,XLIN01,SQ,10.0
2017-12-21,XLIN01,TWTR,29.0
2017-12-21,XLIN01,YUMC,15.0
2017-12-22,XLIN01,CMG,3.0
2017-12-22,XLIN01,EBAY,10.0
2017-12-22,XLIN01,INTU,2.0
2017-12-22,XLIN01,JD,10.0
2017-12-22,XLIN01,KO,14.0
2017-12-22,XLIN01,KR,45.0
2017-12-22,XLIN01,LQD,8.0
2017-12-22,XLIN01,SQ,10.0
2017-12-22,XLIN01,TWTR,29.0
2017-12-22,XLIN01,YUMC,15.0
2017-12-25,XLIN01,CMG,3.0
2017-12-25,XLIN01,EBAY,10.0
2017-12-25,XLIN01,INTU,2.0
2017-12-25,XLIN01,JD,10.0
2017-12-25,XLIN01,KO,14.0
2017-12-25,XLIN01,KR,45.0
2017-12-25,XLIN01,LQD,8.0
2017-12-25,XLIN01,SQ,10.0
2017-12-25,XLIN01,TWTR,29.0
2017-12-25,XLIN01,YUMC,15.0
2017-12-26,XLIN01,CMG,3.0
2017-12-26,XLIN01,EBAY,10.0
2017-12-26,XLIN01,INTU,2.0
2017-12-26,XLIN01,JD,10.0
2017-12-26,XLIN01,KO,14.0
2017-12-26,XLIN01,KR,45.0
2017-12-26,XLIN01,LQD,8.0
2017-12-26,XLIN01,SQ,10.0
2017-12-26,XLIN01,TWTR,29.0
2017-12-26,XLIN01,YUMC,15.0
2017-12-27,XLIN01,CMG,3.0
2017-12-27,XLIN01,EBAY,10.0
2017-12-27,XLIN01,INTU,2.0
2017-12-27,XLIN01,JD,10.0
2017-12-27,XLIN01,KO,14.0
2017-12-27,XLIN01,KR,45.0
2017-12-27,XLIN01,LQD,8.0
2017-12-27,XLIN01,SQ,10.0
2017-12-27,XLIN01,TWTR,29.0
2017-12-27,XLIN01,YUMC,15.0
2017-12-28,XLIN01,CMG,3.0
2017-12-28,XLIN01,EBAY,10.0
2017-12-28,XLIN01,INTU,2.0
2017-12-28,XLIN01,JD,10.0
2017-12-28,XLIN01,KO,14.0
2017-12-28,XLIN01,KR,45.0
2017-12-28,XLIN01,LQD,8.0
2017-12-28,XLIN01,SQ,10.0
2017-12-28,XLIN01,TWTR,29.0
2017-12-28,XLIN01,YUMC,15.0
2017-12-29,XLIN01,CMG,3.0
2017-12-29,XLIN01,EBAY,10.0
2017-12-29,XLIN01,INTU,2.0
2017-12-29,XLIN01,JD,10.0
2017-12-29,XLIN01,KO,14.0
2017-12-29,XLIN01,KR,45.0
2017-12-29,XLIN01,LQD,8.0
2017-12-29,XLIN01,SQ,10.0
2017-12-29,XLIN01,TWTR,29.0
2017-12-29,XLIN01,YUMC,15.0
2018-01-01,XLIN01,CMG,3.0
2018-01-01,XLIN01,EBAY,10.0
2018-01-01,XLIN01,INTU,2.0
2018-01-01,XLIN01,JD,10.0
2018-01-01,XLIN01,KO,14.0
2018-01-01,XLIN01,KR,45.0
2018-01-01,XLIN01,LQD,8.0
2018-01-01,XLIN01,SQ,10.0
2018-01-01,XLIN01,TWTR,29.0
2018-01-01,XLIN01,YUMC,15.0
2018-01-02,XLIN01,CMG,3.0
2018-01-02,XLIN01,EBAY,10.0
2018-01-02,XLIN01,INTU,2.0
2018-01-02,XLIN01,JD,10.0
2018-01-02,XLIN01,KO,14.0
2018-01-02,XLIN01,KR,45.0
2018-01-02,XLIN01,LQD,8.0
2018-01-02,XLIN01,SQ,10.0
2018-01-02,XLIN01,TWTR,29.0
2018-01-02,XLIN01,YUMC,15.0
2018-01-03,XLIN01,CMG,3.0
2018-01-03,XLIN01,EBAY,10.0
2018-01-03,XLIN01,INTU,2.0
2018-01-03,XLIN01,JD,10.0
2018-01-03,XLIN01,KO,14.0
2018-01-03,XLIN01,KR,45.0
2018-01-03,XLIN01,LQD,8.0
2018-01-03,XLIN01,SQ,10.0
2018-01-03,XLIN01,TWTR,29.0
2018-01-03,XLIN01,YUMC,15.0
2018-01-04,XLIN01,CMG,3.0
2018-01-04,XLIN01,EBAY,10.0
2018-01-04,XLIN01,INTU,2.0
2018-01-04,XLIN01,JD,10.0
2018-01-04,XLIN01,KO,14.0
2018-01-04,XLIN01,KR,45.0
2018-01-04,XLIN01,LQD,8.0
2018-01-04,XLIN01,SQ,10.0
2018-01-04,XLIN01,TWTR,29.0
2018-01-04,XLIN01,YUMC,15.0
2018-01-05,XLIN01,CMG,3.0
2018-01-05,XLIN01,EBAY,10.0
2018-01-05,XLIN01,INTU,2.0
2018-01-05,XLIN01,JD,10.0
2018-01-05,XLIN01,KO,14.0
2018-01-05,XLIN01,KR,45.0
2018-01-05,XLIN01,LQD,8.0
2018-01-05,XLIN01,SQ,10.0
2018-01-05,XLIN01,TWTR,29.0
2018-01-05,XLIN01,YUMC,15.0
2018-01-08,XLIN01,CMG,3.0
2018-01-08,XLIN01,EBAY,10.0
2018-01-08,XLIN01,INTU,2.0
2018-01-08,XLIN01,JD,10.0
2018-01-08,XLIN01,KO,14.0
2018-01-08,XLIN01,KR,45.0
2018-01-08,XLIN01,LQD,8.0
2018-01-08,XLIN01,SQ,10.0
2018-01-08,XLIN01,TWTR,29.0
2018-01-08,XLIN01,YUMC,15.0
2018-01-09,XLIN01,CMG,3.0
2018-01-09,XLIN01,EBAY,10.0
2018-01-09,XLIN01,GPRO,49.0
2018-01-09,XLIN01,INTU,2.0
2018-01-09,XLIN01,JD,10.0
2018-01-09,XLIN01,KO,14.0
2018-01-09,XLIN01,KR,45.0
2018-01-09,XLIN01,LQD,8.0
2018-01-09,XLIN01,PEP,6.0
2018-01-09,XLIN01,SQ,10.0
2018-01-09,XLIN01,TWTR,29.0
2018-01-09,XLIN01,YUMC,15.0
2018-01-10,XLIN01,CMG,3.0
2018-01-10,XLIN01,EBAY,10.0
2018-01-10,XLIN01,GPRO,49.0
2018-01-10,XLIN01,INTU,2.0
2018-01-10,XLIN01,JD,10.0
2018-01-10,XLIN01,KO,14.0
2018-01-10,XLIN01,KR,45.0
2018-01-10,XLIN01,LQD,8.0
2018-01-10,XLIN01,PEP,6.0
2018-01-10,XLIN01,SQ,10.0
2018-01-10,XLIN01,TWTR,29.0
2018-01-10,XLIN01,YUMC,15.0
2018-01-11,XLIN01,CMG,3.0
2018-01-11,XLIN01,EBAY,10.0
2018-01-11,XLIN01,GPRO,49.0
2018-01-11,XLIN01,INTU,2.0
2018-01-11,XLIN01,JD,10.0
2018-01-11,XLIN01,KO,14.0
2018-01-11,XLIN01,KR,45.0
2018-01-11,XLIN01,LQD,8.0
2018-01-11,XLIN01,PEP,6.0
2018-01-11,XLIN01,SQ,10.0
2018-01-11,XLIN01,TWTR,29.0
2018-01-11,XLIN01,YUMC,15.0
2018-01-12,XLIN01,CMG,3.0
2018-01-12,XLIN01,EBAY,10.0
2018-01-12,XLIN01,GPRO,49.0
2018-01-12,XLIN01,INTU,2.0
2018-01-12,XLIN01,JD,10.0
2018-01-12,XLIN01,KO,14.0
2018-01-12,XLIN01,KR,45.0
2018-01-12,XLIN01,LQD,8.0
2018-01-12,XLIN01,PEP,6.0
2018-01-12,XLIN01,SQ,10.0
2018-01-12,XLIN01,TWTR,29.0
2018-01-12,XLIN01,YUMC,15.0
2018-01-15,XLIN01,CMG,3.0
2018-01-15,XLIN01,EBAY,10.0
2018-01-15,XLIN01,GPRO,49.0
2018-01-15,XLIN01,INTU,2.0
2018-01-15,XLIN01,JD,10.0
2018-01-15,XLIN01,KO,14.0
2018-01-15,XLIN01,KR,45.0
2018-01-15,XLIN01,LQD,8.0
2018-01-15,XLIN01,PEP,6.0
2018-01-15,XLIN01,SQ,10.0
2018-01-15,XLIN01,TWTR,29.0
2018-01-15,XLIN01,YUMC,15.0
2018-01-16,XLIN01,CMG,3.0
2018-01-16,XLIN01,EBAY,10.0
2018-01-16,XLIN01,GPRO,49.0
2018-01-16,XLIN01,INTU,2.0
2018-01-16,XLIN01,JD,10.0
2018-01-16,XLIN01,KO,14.0
2018-01-16,XLIN01,KR,45.0
2018-01-16,XLIN01,LQD,8.0
2018-01-16,XLIN01,PEP,6.0
2018-01-16,XLIN01,SQ,10.0
2018-01-16,XLIN01,TWTR,29.0
2018-01-16,XLIN01,YUMC,15.0
2018-01-17,XLIN01,CMG,3.0
2018-01-17,XLIN01,EBAY,10.0
2018-01-17,XLIN01,GPRO,49.0
2018-01-17,XLIN01,INTU,2.0
2018-01-17,XLIN01,JD,10.0
2018-01-17,XLIN01,KO,14.0
2018-01-17,XLIN01,KR,45.0
2018-01-17,XLIN01,LQD,8.0
2018-01-17,XLIN01,PEP,6.0
2018-01-17,XLIN01,SQ,10.0
2018-01-17,XLIN01,TWTR,29.0
2018-01-17,XLIN01,YUMC,15.0
2018-01-18,XLIN01,CMG,3.0
2018-01-18,XLIN01,EBAY,10.0
2018-01-18,XLIN01,GPRO,49.0
2018-01-18,XLIN01,INTU,2.0
2018-01-18,XLIN01,JD,10.0
2018-01-18,XLIN01,KO,14.0
2018-01-18,XLIN01,KR,45.0
2018-01-18,XLIN01,LQD,8.0
2018-01-18,XLIN01,PEP,6.0
2018-01-18,XLIN01,SQ,10.0
2018-01-18,XLIN01,TWTR,29.0
2018-01-18,XLIN01,YUMC,15.0
2018-01-19,XLIN01,CMG,3.0
2018-01-19,XLIN01,EBAY,10.0
2018-01-19,XLIN01,GPRO,49.0
2018-01-19,XLIN01,INTU,2.0
2018-01-19,XLIN01,JD,10.0
2018-01-19,XLIN01,KO,14.0
2018-01-19,XLIN01,KR,45.0
2018-01-19,XLIN01,LQD,8.0
2018-01-19,XLIN01,PEP,6.0
2018-01-19,XLIN01,SQ,10.0
2018-01-19,XLIN01,TWTR,29.0
2018-01-19,XLIN01,YUMC,15.0
2018-01-22,XLIN01,CMG,3.0
2018-01-22,XLIN01,EBAY,10.0
2018-01-22,XLIN01,GPRO,49.0
2018-01-22,XLIN01,INTU,2.0
2018-01-22,XLIN01,JD,10.0
2018-01-22,XLIN01,KO,14.0
2018-01-22,XLIN01,KR,45.0
2018-01-22,XLIN01,LQD,8.0
2018-01-22,XLIN01,PEP,6.0
2018-01-22,XLIN01,SQ,10.0
2018-01-22,XLIN01,TWTR,29.0
2018-01-22,XLIN01,YUMC,15.0
2018-01-23,XLIN01,CMG,3.0
2018-01-23,XLIN01,EBAY,10.0
2018-01-23,XLIN01,GPRO,49.0
2018-01-23,XLIN01,INTU,2.0
2018-01-23,XLIN01,JD,10.0
2018-01-23,XLIN01,KO,14.0
2018-01-23,XLIN01,KR,45.0
2018-01-23,XLIN01,LQD,8.0
2018-01-23,XLIN01,PEP,6.0
2018-01-23,XLIN01,SQ,10.0
2018-01-23,XLIN01,TWTR,29.0
2018-01-23,XLIN01,YUMC,15.0
2018-01-24,XLIN01,CMG,3.0
2018-01-24,XLIN01,EBAY,10.0
2018-01-24,XLIN01,GPRO,49.0
2018-01-24,XLIN01,INTU,2.0
2018-01-24,XLIN01,JD,10.0
2018-01-24,XLIN01,KO,14.0
2018-01-24,XLIN01,KR,45.0
2018-01-24,XLIN01,LQD,8.0
2018-01-24,XLIN01,PEP,6.0
2018-01-24,XLIN01,SQ,10.0
2018-01-24,XLIN01,TWTR,29.0
2018-01-24,XLIN01,YUMC,15.0
2018-01-25,XLIN01,CMG,3.0
2018-01-25,XLIN01,EBAY,10.0
2018-01-25,XLIN01,GPRO,49.0
2018-01-25,XLIN01,INTU,2.0
2018-01-25,XLIN01,JD,10.0
2018-01-25,XLIN01,KO,14.0
2018-01-25,XLIN01,KR,45.0
2018-01-25,XLIN01,LQD,8.0
2018-01-25,XLIN01,PEP,6.0
2018-01-25,XLIN01,SQ,10.0
2018-01-25,XLIN01,TWTR,29.0
2018-01-25,XLIN01,YUMC,15.0
2018-01-26,XLIN01,CMG,3.0
2018-01-26,XLIN01,EBAY,10.0
2018-01-26,XLIN01,GPRO,49.0
2018-01-26,XLIN01,INTU,2.0
2018-01-26,XLIN01,JD,10.0
2018-01-26,XLIN01,KO,14.0
2018-01-26,XLIN01,KR,45.0
2018-01-26,XLIN01,LQD,8.0
2018-01-26,XLIN01,PEP,6.0
2018-01-26,XLIN01,SQ,10.0
2018-01-26,XLIN01,TWTR,29.0
2018-01-26,XLIN01,YUMC,15.0
2018-01-29,XLIN01,CMG,3.0
2018-01-29,XLIN01,EBAY,10.0
2018-01-29,XLIN01,GPRO,49.0
2018-01-29,XLIN01,INTU,2.0
2018-01-29,XLIN01,JD,10.0
2018-01-29,XLIN01,KO,14.0
2018-01-29,XLIN01,KR,45.0
2018-01-29,XLIN01,LQD,8.0
2018-01-29,XLIN01,PEP,6.0
2018-01-29,XLIN01,SQ,10.0
2018-01-29,XLIN01,TWTR,29.0
2018-01-29,XLIN01,YUMC,15.0
2018-01-30,XLIN01,CMG,3.0
2018-01-30,XLIN01,EBAY,10.0
2018-01-30,XLIN01,GPRO,49.0
2018-01-30,XLIN01,INTU,2.0
2018-01-30,XLIN01,JD,10.0
2018-01-30,XLIN01,KO,14.0
2018-01-30,XLIN01,KR,45.0
2018-01-30,XLIN01,LQD,8.0
2018-01-30,XLIN01,PEP,6.0
2018-01-30,XLIN01,SQ,10.0
2018-01-30,XLIN01,TWTR,29.0
2018-01-30,XLIN01,YUMC,15.0
2018-01-31,XLIN01,CMG,3.0
2018-01-31,XLIN01,EBAY,10.0
2018-01-31,XLIN01,GPRO,49.0
2018-01-31,XLIN01,INTU,2.0
2018-01-31,XLIN01,JD,10.0
2018-01-31,XLIN01,KO,14.0
2018-01-31,XLIN01,KR,45.0
2018-01-31,XLIN01,LQD,8.0
2018-01-31,XLIN01,PEP,6.0
2018-01-31,XLIN01,SQ,10.0
2018-01-31,XLIN01,TWTR,29.0
2018-01-31,XLIN01,YUMC,15.0
2018-02-01,XLIN01,CMG,3.0
2018-02-01,XLIN01,EBAY,10.0
2018-02-01,XLIN01,GPRO,49.0
2018-02-01,XLIN01,INTU,2.0
2018-02-01,XLIN01,JD,10.0
2018-02-01,XLIN01,KO,14.0
2018-02-01,XLIN01,KR,45.0
2018-02-01,XLIN01,LQD,8.0
2018-02-01,XLIN01,PEP,6.0
2018-02-01,XLIN01,SQ,10.0
2018-02-01,XLIN01,TWTR,29.0
2018-02-01,XLIN01,YUMC,15.0
2018-02-02,XLIN01,CMG,3.0
2018-02-02,XLIN01,EBAY,10.0
2018-02-02,XLIN01,GPRO,49.0
2018-02-02,XLIN01,INTU,2.0
2018-02-02,XLIN01,JD,10.0
2018-02-02,XLIN01,KO,14.0
2018-02-02,XLIN01,KR,45.0
2018-02-02,XLIN01,LQD,8.0
2018-02-02,XLIN01,PEP,6.0
2018-02-02,XLIN01,SQ,10.0
2018-02-02,XLIN01,TWTR,29.0
2018-02-02,XLIN01,YUMC,15.0
2018-02-05,XLIN01,CMG,3.0
2018-02-05,XLIN01,EBAY,10.0
2018-02-05,XLIN01,GPRO,49.0
2018-02-05,XLIN01,INTU,2.0
2018-02-05,XLIN01,JD,10.0
2018-02-05,XLIN01,KO,14.0
2018-02-05,XLIN01,KR,45.0
2018-02-05,XLIN01,LQD,8.0
2018-02-05,XLIN01,PEP,6.0
2018-02-05,XLIN01,SQ,10.0
2018-02-05,XLIN01,TWTR,29.0
2018-02-05,XLIN01,YUMC,15.0
2018-02-06,XLIN01,CMG,3.0
2018-02-06,XLIN01,EBAY,10.0
2018-02-06,XLIN01,GPRO,49.0
2018-02-06,XLIN01,INTU,2.0
2018-02-06,XLIN01,JD,10.0
2018-02-06,XLIN01,KO,14.0
2018-02-06,XLIN01,KR,45.0
2018-02-06,XLIN01,LQD,8.0
2018-02-06,XLIN01,PEP,6.0
2018-02-06,XLIN01,SQ,10.0
2018-02-06,XLIN01,TWTR,29.0
2018-02-06,XLIN01,YUMC,15.0
2018-02-07,XLIN01,CMG,3.0
2018-02-07,XLIN01,EBAY,10.0
2018-02-07,XLIN01,GPRO,49.0
2018-02-07,XLIN01,INTU,2.0
2018-02-07,XLIN01,JD,10.0
2018-02-07,XLIN01,KO,14.0
2018-02-07,XLIN01,KR,45.0
2018-02-07,XLIN01,LQD,8.0
2018-02-07,XLIN01,PEP,6.0
2018-02-07,XLIN01,SQ,10.0
2018-02-07,XLIN01,TWTR,29.0
2018-02-07,XLIN01,YUMC,15.0
2018-02-08,XLIN01,CMG,3.0
2018-02-08,XLIN01,EBAY,10.0
